video_path,label,class_name
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_640.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_267.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_516.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_332.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_770.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_274.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_114.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_665.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_218.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_674.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_527.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_245.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_242.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_704.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_518.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_777.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_210.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_741.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_153.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_537.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_21.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_118.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_2.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_729.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_732.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_800.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_801.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_997.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_779.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_953.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_844.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_112.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_77.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_216.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_473.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_452.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_956.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_17.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_601.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_211.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_996.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_415.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_819.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_661.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_315.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_575.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_734.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_490.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_90.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_655.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_636.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_95.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_949.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_9.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_519.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_746.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_66.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_572.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_393.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_124.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_151.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_293.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_383.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_116.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_980.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_182.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_17.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_125.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_852.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_913.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_618.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_439.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_923.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_975.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_557.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_6.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_137.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_3.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_496.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_662.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_602.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_347.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_841.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_969.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_748.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_520.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_149.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_716.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_501.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_81.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_353.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_623.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_418.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_567.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_333.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_676.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_552.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_388.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_696.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_80.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_237.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_619.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_485.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_771.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_79.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_743.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_316.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_269.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_574.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_851.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_864.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_36.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_727.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_270.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_963.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_132.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_839.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_993.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_330.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_87.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_618.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_871.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_593.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_458.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_84.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_627.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_122.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_787.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_845.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_710.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_562.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_417.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_528.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_201.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_893.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_876.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_295.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_869.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_913.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_633.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_99.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_540.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_693.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_51.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_48.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_819.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_408.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_4.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_390.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_126.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_381.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_213.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_938.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_170.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_262.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_385.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_716.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_414.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_129.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_678.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_953.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_715.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_615.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_881.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_43.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_914.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_93.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_147.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_253.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_170.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_707.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_202.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_751.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_28.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_3.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_830.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_556.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_774.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_587.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_531.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_25.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_652.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_773.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_835.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_263.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_201.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_856.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_96.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_679.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_832.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_12.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_135.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_99.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_577.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_856.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_35.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_230.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_546.mp4,0,NonViolence
